梅州市人民医院卫生保洁服务采购项目中标结果调整公告 | 2020.02.27 | 梅州市人民医院 | 梅州市公共资源交易中心中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13933728.htm
潍坊市重点行业企业用地土壤污染状况初步采样调查工作项目中标公告 | 2020.02.27 | 潍坊市生态环境局,潍坊市生态环境局,潍坊市生态环境局,潍坊市生态环境局 | 山东世纪华都工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932539.htm
蒙阴县常路镇8吨洗扫车采购中标公告 | 2020.02.27 | 蒙阴县常路镇政府 | 山东鲁投招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932557.htm
关于福州市第一医院医疗设备采购项目的中标公告 | 2020.02.27 | 福州市第一医院 | 福建三仟招标有限公司中标公告 | 福建 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932821.htm
龙口市人民政府龙港街道办事处龙港街道南片、北片建筑垃圾清运管理项目中标公告 | 2020.02.27 | 龙口市人民政府龙港街道办事处,龙口市人民政府龙港街道办事处 | 山东普来恩工程设计有限公司龙口招标分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932519.htm
海南省公安厅-超高压液相色谱/移动车载三重串接四极杆质谱仪采购项目-中标公告 | 2020.02.27 | 海南省公安厅 | 海南大为招标代理有限公司中标公告 | 海南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932521.htm
福州市土地房屋开发总公司食材配送服务中标公告 | 2020.02.27 | 福州市土地房屋开发总公司 | 福建中招建投招投标管理有限公司中标公告 | 福建 | 服务/住宿和餐饮服务/餐饮服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932759.htm
庐山路南延工程施工及监理（丁庄街道段）中标公告 | 2020.02.27 | 广饶县公路运输管理处,广饶县公路运输管理处 | 山东科正工程项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932517.htm
自治区发展改革委办公平台及门户网站对接适配项目项目单一来源采购结果公告 | 2020.02.27 | 宁夏回族自治区发展和改革委员会 | 天津建滨工程咨询有限公司中标公告 | 宁夏 | 服务/信息技术服务/运行维护服务/软件运维服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932483.htm
普洱市思茅区发展和改革局“十四五”规划编制项目公开招标采购中标公告 | 2020.02.27 | 普洱市思茅区发展和改革局 | 云南恪遵项目管理有限公司中标公告 | 云南 | 服务/专业技术服务/其他专业技术服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932495.htm
国家税务总局滁州市税务局龙蟠办公区建筑物悬挂机构标识中标公告 | 2020.02.27 | 国家税务总局滁州市税务局 | 中标公告 | 安徽 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13932428.htm
北坦街道环卫保洁服务项目中标公告 | 2020.02.27 | 济南市天桥区人民政府北坦街道办事处 | 济南建招工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932430.htm
枣庄市市中区交通警察大队市中区禁行路段及部分路口电子警察抓拍设备项目中标公告 | 2020.02.27 | 枣庄市市中区交通警察大队 | 青岛佳恒工程造价咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932437.htm
晋江市市场监督管理局复印纸等耗材及办公设备维修维护项目货物类采购项目结果公告(包1) | 2020.02.27 | 晋江市市场监督管理局 | 福建省申富项目管理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932455.htm
龙海市东园镇人民政府东园镇环境卫生综合服务服务类采购项目结果公告(包1) | 2020.02.27 | 龙海市东园镇人民政府 | 福建晨东工程管理咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932456.htm
龙海市东园镇人民政府东园镇绿化管理服务服务类采购项目结果公告(包1) | 2020.02.27 | 龙海市东园镇人民政府 | 福建晨东工程管理咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932441.htm
寿宁县民政局关于福利中心康乐楼采购安装电梯货物类采购项目结果公告(包1) | 2020.02.27 | 寿宁县民政局 | 福建安华发展有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932435.htm
漳州市人防指挥信息中心“03工程”地面年度物业管理服务类采购项目结果公告(包1) | 2020.02.27 | 漳州市人防指挥信息中心 | 深圳市国际招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932434.htm
2020年-2021年漳州市风景园林中心三角梅委托培育项目结果公告(包1) | 2020.02.27 | 漳州市风景园林中心 | 福建平诚工程造价咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932454.htm
大埔县西河镇石涵村太阳能路灯采购项目中标公告 | 2020.02.27 | 大埔县西河镇人民政府 | 广东腾鹰建设管理有限公司中标公告 | 广东 | 货物/通用设备/电气设备/照明设备/路灯 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932605.htm
某部队车辆维修定点单位招标项目评标结果公示 | 2020.02.27 | 某部队 | 广东采联采购科技有限公司中标公告 | 广东 | 服务/维修和保养服务/车辆维修和保养服务/其他车辆维修和保养服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932396.htm
广西众鼎建设工程咨询有限公司桂平市人民医院实习生宿舍综合楼建设项目（GGZC2019-G2-50577-GXZD）中标公告 | 2020.02.27 | 桂平市人民医院 | 广西众鼎建设工程咨询有限公司中标公告 | 广西 | 工程/建筑物施工/行政单位用房施工/业务用房施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932571.htm
芒市应急管理局大数据监测平台建设项目中标公告 | 2020.02.27 | 芒市应急管理局 | 德宏州浩创工程管理服务有限公司中标公告 | 云南 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932347.htm
2020年观山湖区节日氛围营造亮丽工作材料采购中标（成交）公告 | 2020.02.27 | 贵阳市观山湖区市政工程管理处 | 贵州百利工程建设咨询有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932344.htm
福建鑫盛项目管理咨询有限公司关于泉州海峡医院生活区配电扩容改造项目采购结果公告 | 2020.02.27 | 泉州海峡医院 | 福建鑫盛项目管理咨询有限公司中标公告 | 福建 | 货物/通用设备/电气设备/生产辅助用电器/配电箱 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932578.htm
梅河口市曙光农业生产专业合作社曙光镇西太平村三产融合项目中标公告 | 2020.02.27 | 梅河口市曙光农业生产专业合作社 | 中高建项目管理有限公司中标公告 | 吉林 | 工程/构筑物施工/市内管道、电缆及其有关工程铺设/其他市政工程施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932308.htm
梅河口市自然资源局梅河口市2017年新增耕地整治项目和2018年补改结合（旱改水）土地整治项目耕地质量等别评定服务单位中标公告 | 2020.02.27 | 梅河口市自然资源局 | 中高建项目管理有限公司中标公告 | 吉林 | 服务/专业技术服务/其他专业技术服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932307.htm
梅河口市公园管理中心采购苗木项目中标公告 | 2020.02.27 | 梅河口市公园管理中心 | 中高建项目管理有限公司中标公告 | 吉林 | 货物/农林牧渔业产品/林业产品/育种和育苗/苗木类 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932313.htm
临沧市临翔区人力资源和社会保障局2019年企业职工茶艺师技能提升培训采购项目竞争性磋商中标结果公示 | 2020.02.27 | 临沧市临翔区人力资源和社会保障局 | 云南同德招标有限公司中标公告 | 云南 | 服务/教育服务/专业技能培训服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932325.htm
中国科学院行政管理局行管局机房设备软硬件质保与升级、办公设备运维服务中标公告 | 2020.02.27 | 中国科学院行政管理局 | 中金招标有限责任公司中标公告 | 北京 | 货物/通用设备/计算机设备及软件/机房辅助设备/其他机房辅助设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932529.htm
文县卫生健康局基层医疗机构能力提升改造项目中标公告 | 2020.02.27 | 文县卫生健康局 | 甘肃中亿项目咨询有限公司中标公告 | 甘肃 | 工程/修缮工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932319.htm
云之龙招标集团有限公司明秀分院信息系统采购GXZC2020-G3-000038-YZLZ中标结果公告 | 2020.02.27 | 广西国际壮医医院 | 云之龙招标集团有限公司中标公告 | 广西 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932310.htm
国家税务总局东营市东营区税务局食堂管理服务项目中标公告 | 2020.02.27 | 国家税务总局东营市东营区税务局 | 山东中创信建设项目管理有限公司中标公告 | 山东 | 服务/住宿和餐饮服务/餐饮服务 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13932291.htm
厦门坤煌房地产开发有限公司翔安企业总部会馆启动示范区酒店装修工程移动家具采购中标公告 | 2020.02.27 | 厦门坤煌房地产开发有限公司 | 福建省闽建工程造价咨询有限公司中标公告 | 福建 | 货物/家具用具/组合家具 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932469.htm
临沂市兰山区义堂镇祊河右岸滨河路（长春路桥至新西外环桥段）改建工程勘察、设计等服务项目中标公告 | 2020.02.27 | 临沂市兰山区西部新城开发建设服务中心,临沂市兰山区西部新城开发建设服务中心 | 山东立行建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932266.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（D标段-面食类）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932222.htm
国家税务总局广州市天河区税务局海景大厦、黄村所和凤凰所物业管理服务项目（重招）中标公告 | 2020.02.27 | 国家税务总局广州市天河区税务局 | 广东省政府采购中心中标公告 | 广东 | 服务/房地产服务/物业管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932226.htm
东北大学秦皇岛分校隔离宿舍消防改造工程施工中标公告 | 2020.02.27 | 东北大学秦皇岛分校 | 河北宏信招标有限公司中标公告 | 河北 | 工程/专业施工/消防工程和安防工程 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13932367.htm
凌源市第二污水处理厂一期工程PPP项目预中标结果及合同文本公示 | 2020.02.27 | 凌源市住房和城乡建设局 | 辽宁合建项目管理咨询有限公司中标公告 | 辽宁 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932369.htm
广西建通工程咨询有限责任公司岭南都会安置区、玉豸村望洲岭安置区周边排水、挡土墙、区内道路整改工程（项目编号：YLZC2019-G2-12625-GXJT）中标候选人公示 | 2020.02.27 | 玉林市土地收购储备中心 | 广西建通工程咨询有限责任公司中标公告 | 广西 | 工程/构筑物施工/公路工程施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932197.htm
东北大学秦皇岛分校隔离宿舍改造工程施工中标公告 | 2020.02.27 | 东北大学秦皇岛分校 | 河北宏信招标有限公司中标公告 | 河北 | 工程/装修工程 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202002/t20200227_13932373.htm
桂林市临桂区城区第一小学搬迁工程教学综合楼、午托宿舍、教师周转房、食堂及风雨操场、风雨连廊、校史馆、休息廊、大门、地下室超前钻勘察服务中标候选人公示 | 2020.02.27 | 桂林市临桂区城区第一小学 | 大华建设项目管理有限公司中标公告 | 广西 | 服务/工程咨询管理服务/工程勘探服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932332.htm
福鼎市农村信用合作联社福鼎白茶大数据平台建设专项地理信息数据采集服务类采购项目中标公告 | 2020.02.27 | 福鼎市农村信用合作联社 | 福建正恒工程项目管理有限公司中标公告 | 福建 | 服务/信息技术服务/信息系统集成实施服务/其他系统集成实施服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932333.htm
绿化养护苗木及材料采购采购项目中标公告 | 2020.02.27 | 北京市朝阳区园林绿化局绿化二队 | 北京鸿基名业工程管理有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932220.htm
姚安县中医医院等离子电切系统等医疗设备采购项目中标公告 | 2020.02.27 | 姚安县中医医院 | 云南泰熙招标有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932174.htm
北京市密云区新城子镇人民政府2019年密云区新城子镇苏家峪村基础设施建设项目中标公告 | 2020.02.27 | 北京市密云区新城子镇人民政府 | 北京东方华太工程咨询有限公司中标公告 | 北京 | 工程/构筑物施工/公共设施施工/其他公共设施施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932237.htm
蒙山县教育局2020年蒙山县春季学期农村义务教育学生营养改善计划食品采购项目【MSZC2020-G1-00123-001】中标结果公告 | 2020.02.27 | 蒙山县教育局 | 广西建设工程项目管理中心有限责任公司中标公告 | 广西 | 服务/批发和零售服务/批发服务/食品和饮料批发服务,服务/批发和零售服务/零售服务/食品和饮料专门零售服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932334.htm
日照市生态环境局重点行业企业用地采样分析及质量控制项目中标公告 | 2020.02.27 | 日照市生态环境局,日照市生态环境局 | 山东国咨建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932181.htm
中国人民解放军31607部队涂料等器材采购中标公告 | 2020.02.27 | 中国人民解放军31607部队 | 漳州恒辰招标代理有限公司中标公告 | 福建 | 货物/基础化学品及相关产品/化学原料及化学制品/涂料 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932336.htm
新一街（西瀑沙河-东瀑沙河）、高五路（福田西门-桃园街）绿化提升工程中标公告 | 2020.02.27 | 潍坊高新技术产业开发区城市建设管理局 | 山东省鲁成招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932146.htm
2020年望和公园绿化养护及保洁采购项目中标公告 | 2020.02.27 | 北京市朝阳区望和公园 | 北京鸿基名业工程管理有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932179.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（C标段-肉类）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 | 货物/食品、饮料和烟草原料/农副食品，动、植物油制品/畜禽肉,货物/食品、饮料和烟草原料/农副食品，动、植物油制品/油脂及食品杂碎,货物/食品、饮料和烟草原料/农副食品，动、植物油制 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932130.htm
中航建设集团有限公司丰台区2018年芳城园一区老旧小区综合整治项目电气工程中标公告 | 2020.02.27 | 中航建设集团有限公司 | 北京市建壮咨询有限公司中标公告 | 北京 | 工程/建筑安装工程/电力系统安装/其他电力系统安装 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932117.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（A标段-大米）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932124.htm
河源市江东新区开发投资有限公司河源江东新区紫金桥头片区综合开发（部分工程）项目施工图预算编制采购项目中标公告 | 2020.02.27 | 河源市江东新区开发投资有限公司 | 广东采联采购科技有限公司中标公告 | 广东 | 服务/工程咨询管理服务/其他工程咨询管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932092.htm
厦门中实-公开招标-2019-ZS3721-1-职业教育考核中心工程-中标候选人公示 | 2020.02.27 | 某单位 | 厦门市中实采购招标有限公司中标公告 | 福建 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932086.htm
北京市通州区生态环境局2020年度重点污染源在线监测设施监督性运维服务项目中标公告 | 2020.02.27 | 北京市通州区生态环境局 | 北京市京发招标有限公司（中介）中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932123.htm
百里杜鹃管理区大水乡、沙厂乡2019年度土地综合整治项目中标（成交）公告 | 2020.02.27 | 贵州百里杜鹃管理区国土资源分局 | 贵州泽臣工程管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932043.htm
百里杜鹃管理区普底乡庆丰村2019年度土地综合整治项目中标（成交）公告 | 2020.02.27 | 贵州百里杜鹃管理区国土资源分局 | 贵州泽臣工程管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932042.htm
兰山区半程镇市级美丽乡村片区北张庄村建设项目中标公告 | 2020.02.27 | 临沂市兰山区半程镇人民政府 | 山东元真建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932017.htm
潍坊医学院实验动物房社会化服务项目中标公告 | 2020.02.27 | 潍坊医学院 | 潍坊市工程建设监理有限责任公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932040.htm
福清市人民政府龙江街道办事处辅警队伍服务类采购项目结果公告(包1) | 2020.02.27 | 福清市人民政府龙江街道办事处 | 福州市禧乐招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932029.htm
福清市龙田镇人民政府关于采购执法巡逻服务项目结果公告(包1) | 2020.02.27 | 福清市龙田镇人民政府 | 福州市禧乐招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932030.htm
福建师范大学近红外光学成像系统等设备采购结果公告(包3) | 2020.02.27 | 福建师范大学 | 福建方兴招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932027.htm
福建卫生职业技术学院五楼会议室改造设备采购项目结果公告(包1) | 2020.02.27 | 福建卫生职业技术学院 | 福建信发招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932060.htm
徐碧新城（六路）新商圈（建设）规划结果公告(包1) | 2020.02.27 | 三明市自然资源局 | 三明国信招投标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932059.htm
淄博市大整治大提升行动暨城市精细化管理第三方测评服务预采购项目中标公告 | 2020.02.27 | 淄博市城市管理局 | 山东唯诚建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931995.htm
北京市地下水监测网运行项目-测试指标耗材采购中标公告 | 2020.02.27 | 北京市水文地质工程地质大队(北京市地质环境监测总站) | 北京汇诚金桥国际招标有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932024.htm
北京市地下水监测网运行项目-地下水样品采集中标公告 | 2020.02.27 | 北京市水文地质工程地质大队(北京市地质环境监测总站) | 北京汇诚金桥国际招标有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932038.htm
北京市地下水监测网运行项目-地下水指标测试中标公告 | 2020.02.27 | 北京市水文地质工程地质大队(北京市地质环境监测总站) | 北京汇诚金桥国际招标有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932037.htm
福州市消毒站消毒剂、纸箱、容器采购中标公告 | 2020.02.27 | 福州市消毒站 | 福建省正丰招标代理有限公司中标公告 | 福建 | 货物/专用设备/医疗设备/消毒灭菌设备及器具 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932161.htm
惠州仲恺中学初中食堂食材采购项目中标公告 | 2020.02.27 | 惠州仲恺中学 | 惠州市昌兰工程管理有限公司中标公告 | 广东 | 货物/食品、饮料和烟草原料/食品及加工盐/其他食品,货物/食品、饮料和烟草原料/农副食品，动、植物油制品/其他农副食品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931937.htm
昆明医科大学第一附属医院心内、干疗呼吸等设备一批采购项目中标公告 | 2020.02.27 | 昆明医科大学第一附属医院 | 云南云创招标有限公司中标公告 | 云南 | 货物/专用设备/医疗设备/医用电子生理参数检测仪器设备,货物/专用设备/医疗设备/手术急救设备及器具 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931904.htm
济南市市中区自然资源局济南市市中区关停露天开采矿山地质环境恢复治理工程监理（二期）中标公告 | 2020.02.27 | 济南市市中区自然资源局 | 山东英大招投标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931883.htm
沾化区沿河路雨污分流工程中标公告 | 2020.02.27 | 滨州市沾化区综合行政执法局,滨州市沾化区综合行政执法局 | 山东科正工程项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931881.htm
三穗县大山沟饮用水源地水质自动监测站建设项目中标（成交）公告 | 2020.02.27 | 黔东南州生态环境局三穗分局 | 贵州天邦建设项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931843.htm
北京市京腾实业总公司2020年八里庄巡防队安保服务中标公告 | 2020.02.27 | 北京市京腾实业总公司 | 北京科技园拍卖招标有限公司中标公告 | 北京 | 服务/商务服务/安全服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931840.htm
闽侯县祥谦镇枕峰村村民委员会祥谦镇枕峰村道路保洁及垃圾清运项目中标公告 | 2020.02.27 | 闽侯县祥谦镇枕峰村村民委员会 | 福建中融合项目管理有限公司中标公告 | 福建 | 服务/环境服务/城镇公共卫生服务/垃圾处理服务,服务/环境服务/城镇公共卫生服务/清扫服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932009.htm
2020年-2020年-2021年沙厦高速公路厦门段及甬莞高速厦门段机电养护项目中标公告 | 2020.02.27 | 厦门百城金安高速公路有限公司 | 天和国咨控股集团有限公司中标公告 | 福建 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13932008.htm
青岛市即墨区通济新经济区管理委员会城马路路段前枣杭片区广告牌匾改造项目成交公告 | 2020.02.27 | 青岛市即墨区通济新经济区管理委员会 | 华睿诚项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931822.htm
青岛市即墨区通济新经济区管理委员会城马路路段前枣杭片区广告牌匾改造项目成交公告 | 2020.02.27 | 青岛市即墨区通济新经济区管理委员会 | 华睿诚项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931808.htm
滨江大道（潮连桥底至原滨江收费站）园林绿化养护服务项目中标公告 | 2020.02.27 | 江门市蓬江区城市管理和综合执法局 | 广东远东招标代理有限公司江门分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931818.htm
济南市林场济南市林场济南市望花楼山体公园工程咨询中标公告 | 2020.02.27 | 济南市林场 | 山东明聚工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931816.htm
国家税务总局东营市垦利区税务局2020年度服务外包人员项目中标公告 | 2020.02.27 | 国家税务总局东营市垦利区税务局 | 山东东岳项目管理有限公司中标公告 | 山东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931789.htm
姜山镇本级莱西市姜山新城中心中学、中心小学校园文化策划和营造服务项目成交公告 | 2020.02.27 | 姜山镇本级 | 青岛新世宇咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931775.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（B标段-蔬菜）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 | 货物/食品、饮料和烟草原料/农副食品，动、植物油制品/蔬菜加工品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931792.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（H标段-调味品）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 | 货物/食品、饮料和烟草原料/食品及加工盐/调味品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931773.htm
姜山镇本级莱西市姜山新城中心中学、中心小学校园文化策划和营造服务项目成交公告 | 2020.02.27 | 姜山镇本级 | 青岛新世宇咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931787.htm
惠州学院零星工程设计服务和工程造价咨询服务以及工程监理服务供应商采购项目的中标公告 | 2020.02.27 | 惠州学院 | 惠州市酩鸿建设项目管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931772.htm
云南省临沧监狱2020年度罪犯生活物资采购项目（F标段-豆制品）中标公告 | 2020.02.27 | 云南省临沧监狱 | 云南睿天管理咨询有限公司中标公告 | 云南 | 货物/食品、饮料和烟草原料/农副食品，动、植物油制品/豆腐及豆制品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931739.htm
广州市花都区炭步镇人民政府食堂食材配送服务项目的中标、成交公告 | 2020.02.27 | 广州市花都区炭步镇人民政府 | 广东秤风采购招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931756.htm
赫章县人民医院采购64排CT项目（三次招标）中标公告 | 2020.02.27 | 赫章县人民医院 | 贵州众智恒诚招标咨询有限公司中标公告 | 贵州 | 货物/专用设备/医疗设备/医用X线设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931927.htm
大埔县环卫所天然植物除臭剂采购项目中标公告 | 2020.02.27 | 大埔县环卫所 | 大埔县建诚工程招标代理有限公司中标公告 | 广东 | 货物/其他货物/其他不另分类的物品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13931742.htm
