东营市渤海综合治理攻坚战生态修复项目（修复服务）中标公告 | 2020.03.02 | 东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局,东营市海洋发展和渔业局 | 山东新联谊工程造价咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13949990.htm
广西新宇建设项目管理有限公司关于桂平市水库和扶贫易地安置中心的2020年大中型水库移民后期扶持基金项目工程设计及编制预算服务（GGZC2020-C3-50005-GXXY）成交结果公告 | 2020.03.02 | 桂平市水库和扶贫易地安置中心 | 广西新宇建设项目管理有限公司中标公告 | 广西 | 服务/工程咨询管理服务/工程设计服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948850.htm
办公设备设施及耗材采购项目中标公告 | 2020.03.02 | 潍坊市奎文区财政局 | 山东新世纪工程项目管理咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948592.htm
北京市延庆区经济和信息化局延庆区公共信用信息服务平台建设项目中标公告 | 2020.03.02 | 北京市延庆区经济和信息化局 | 北京中招国发工程项目管理有限公司中标公告 | 北京 | 服务/信息技术服务/信息系统集成实施服务/其他系统集成实施服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948697.htm
银川市公安局交通警察支队制作（银川交警）视频及专题片采购项目中标公告 | 2020.03.02 | 银川市公安局交通警察支队 | 宁夏同信德招标代理有限公司中标公告 | 宁夏 | 服务/文化、体育、娱乐服务/广播、电视、电影和音像服务/音像制作服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948502.htm
好花红镇2020年辣椒种植项目中标（成交）公告 | 2020.03.02 | 惠水县好花红镇人民政府 | 贵州弘悦瑞纳工程项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948535.htm
来安县特困供养服务机构及社会养老服务中心公建民营项目中标（成交）公告 | 2020.03.02 | 来安县民政局 | 安徽宝申工程项目管理咨询有限公司中标公告 | 安徽 | 服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948530.htm
广南县扶贫开发局文山州广南县贫困村基础设施建设项目公路交工验收质量检测服务（三次）公开招标中标公告 | 2020.03.02 | 广南县扶贫开发局 | 云南科安项目咨询有限公司中标公告 | 云南 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948544.htm
南宁五象新区建设投资有限责任公司南宁市羁押中心项目10KV配电工程-高压电缆中标公告 | 2020.03.02 | 南宁五象新区建设投资有限责任公司 | 南宁市建昶建设工程监理咨询有限责任公司中标公告 | 广西 | 货物/其他货物/其他不另分类的物品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948793.htm
重庆市合川区党政机关2020-2021年度公务车辆定点租赁服务(19C00018)结果公告 | 2020.03.02 | 重庆市合川区机关事务中心 | 重庆市合川区公共资源交易中心中标公告 | 重庆 | 服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948519.htm
北京市海淀区人民政府花园路街道办事处2020年花园路地区公共安全保障聘用保安中标公告 | 2020.03.02 | 北京市海淀区人民政府花园路街道办事处 | 北京旌开咨询有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948581.htm
北京市海淀区人民政府花园路街道办事处2020年花园路街道聘用路口交通文明引导员中标公告 | 2020.03.02 | 北京市海淀区人民政府花园路街道办事处 | 北京旌开咨询有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948582.htm
五华区电子政务外网二期扩容建设（二次）中标公告 | 2020.03.02 | 昆明市五华区科学技术和信息化局 | 云南中咨海外咨询有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948455.htm
昭通卫生职业学院中医药技能实训室建设项目中标公示 | 2020.03.02 | 昭通卫生职业学院 | 云南华益工程造价咨询有限公司中标公告 | 云南 | 货物/专用设备/专用仪器仪表/教学专用仪器,货物/文物和陈列品/陈列品/标本/其他标本,货物/文物和陈列品/陈列品/其他陈列品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948449.htm
广南县“十四五”规划编制工作方案服务采购公开招标中标公告 | 2020.03.02 | 广南县发展和改革局 | 云南科安项目咨询有限公司中标公告 | 云南 | 服务/专业技术服务/其他专业技术服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948440.htm
湛江市住房和城乡建设局污水管网摸排服务采购的中标、成交公告 | 2020.03.02 | 湛江市住房和城乡建设局 | 广东晨晖招标代理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948443.htm
福建师范大学福清分校学生宿舍楼管服务采购项目结果公告(包1) | 2020.03.02 | 福建师范大学福清分校 | 福建国诚招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948476.htm
福建医科大学独立通气饲养笼具主机等设备货物类采购项目结果公告(包1) | 2020.03.02 | 福建医科大学 | 福建省金丰招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948437.htm
福建省泉州港口管理局信息安全运维服务服务类采购项目结果公告(包1) | 2020.03.02 | 福建省泉州港口管理局 | 泉州市正晋项目管理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948438.htm
福建省长乐第一中学室内、外攀岩采购项目结果公告(包1) | 2020.03.02 | 福建省长乐第一中学 | 福建国诚招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948436.htm
广州市花都区花城街社工服务站（家庭综合服务中心）采购项目（项目编号：GDCFCG-GDGZ-20190151）的中标结果公告 | 2020.03.02 | 广州市花都区人民政府花城街道办事处 | 广东秤风采购招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948373.htm
中山市横栏镇第一幼儿园食堂食材供应采购项目中标公告 | 2020.03.02 | 中山市横栏镇第一幼儿园 | 广东志正招标有限公司中标公告 | 广东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948702.htm
泉州市晋兴拍卖有限公司关于福建省石狮供水股份有限公司视频监控及电子围栏改造采购及安装服务项目结果公告 | 2020.03.02 | 福建省石狮供水股份有限公司 | 泉州市晋兴拍卖有限公司中标公告 | 福建 | 货物/通用设备/广播、电视、电影设备/视频设备/视频监控设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948663.htm
中山市横栏镇第一幼儿园关于中山市横栏镇第一幼儿园食堂食材供应采购项目的中标、成交公告 | 2020.03.02 | 中山市横栏镇第一幼儿园 | 广东志正招标有限公司中山分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948322.htm
北京市海淀区上庄镇人民政府2020年度专职安全员劳务派遣服务采购项目中标公告 | 2020.03.02 | 北京市海淀区上庄镇人民政府 | 北京中招国发工程项目管理有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948426.htm
北京市海淀区苏家坨镇水务管理站2020年苏家坨镇五项基础设施排水管网养护资金（三次）中标公告 | 2020.03.02 | 北京市海淀区苏家坨镇水务管理站 | 天行健国际招标（北京）有限公司中标公告 | 北京 | 工程/工程准备/工程排水施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948424.htm
广州市南沙区政务服务数据管理局2020年“一窗”、“一号”服务外包采购项目(采购项目编号：YLFG200217)中标公告 | 2020.03.02 | 广州市南沙区政务服务数据管理局 | 粤廉（广东）招标代理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948324.htm
北京市海淀区上庄镇人民政府2019年上庄镇拆除违法建设复耕项目中标公告 | 2020.03.02 | 北京市海淀区上庄镇人民政府 | 北京科技园拍卖招标有限公司（中介）中标公告 | 北京 | 工程/工程准备/土石方工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948445.htm
广东第二师范学院花都校区“智慧互联，多维互通”智慧课室建设项目（项目编号：M4400000707005687001）的中标公告 | 2020.03.02 | 广东第二师范学院 | 广东省机电设备招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948346.htm
中山大学中山眼科中心科研设备采购(0835-190F33508651)中标公告 | 2020.03.02 | 中山大学中山眼科中心 | 广东元正招标采购有限公司中标公告 | 广东 | 货物/专用设备/专用仪器仪表/其他专用仪器仪表 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948316.htm
蒙阴县云蒙湖生态区五小改造工程中标公告 | 2020.03.02 | 蒙阴县云蒙湖生态区管理委员会 | 山东鲁投招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948330.htm
礼县教育局2019年多媒体教室设备采购项目（第二包）（二次发布）中标公示 | 2020.03.02 | 礼县教育局 | 福建省建融工程咨询有限公司中标公告 | 甘肃 | 货物 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948293.htm
中山火炬开发区医院高清电子内镜系统招标项目中标结果公告 | 2020.03.02 | 中山火炬开发区医院 | 广东中恒管理咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948230.htm
中山市坦洲镇全民公益园运营项目的中标、成交公告 | 2020.03.02 | 中山市坦洲镇社会治安综合治理和维护稳定办公室 | 中山市翠城工程管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948243.htm
仁化县妇幼保健计划生育服务中心救护车采购项目（项目编号：FEGD-CT20036）中标结果公告 | 2020.03.02 | 仁化县妇幼保健计划生育服务中心 | 广东远东招标代理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948228.htm
英德市鸿泰玻璃有限公司占库“四乱”问题影响评估及整改方案编制采购项目 | 2020.03.02 | 英德市水利局 | 清远市恒辉招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948204.htm
都匀市七星路消防中队迁建项目监理中标（成交）公告 | 2020.03.02 | 都匀市消防大队 | 伍诚工程咨询股份有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948189.htm
海南省三亚强制隔离戒毒所副食品采购中标公告 | 2020.03.02 | 海南省三亚强制隔离戒毒所 | 河南诚信工程管理有限公司中标公告 | 海南 | 货物/食品、饮料和烟草原料/食品及加工盐/其他食品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948210.htm
广西万标工程咨询有限公司交通违法和交通事故车辆拖曳与停放保管服务中标公告【备案编号：（服务类）2019318】 | 2020.03.02 | 合浦县公安局交通管理大队 | 广西万标工程咨询有限公司中标公告 | 广西 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948490.htm
济南市市中区行政审批服务局为新办企业免费刻章服务中标公告 | 2020.03.02 | 济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局,济南市市中区行政审批服务局 | 山东义强建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948202.htm
西安某大学航空装备保障资源配置仿真实验教学系统中标公告 | 2020.03.02 | 西安某大学 | 中招国际招标有限公司中标公告 | 陕西 | 货物/通用设备/计算机设备及软件/计算机软件/基础软件/操作系统 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948489.htm
瑞丽市看守所在押人员被服采购项目中标公示 | 2020.03.02 | 瑞丽市公安局 | 瑞丽市吉宇工程项目管理有限公司中标公告 | 云南 | 货物/纺织原料、毛皮、被服装具/被服装具/被服/制服,货物/纺织原料、毛皮、被服装具/被服装具/被服/普通服装 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948149.htm
从江县农业农村局未利用地开发为农用地土壤环境质量状况评估技术服务中标（成交）公告 | 2020.03.02 | 从江县农业农村局 | 贵州凯君达招标有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948172.htm
津二路供热管线连接工程中标公告 | 2020.03.02 | 利津县城市供热有限公司 | 东营鑫城招标代理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948146.htm
江西省高速公路联网管理中心采购江西省交通监控云联网工程可行性研究报告项目 | 2020.03.02 | 江西省高速公路联网管理中心 | 江西政昌招标咨询有限公司中标公告 | 江西 | 工程/其他建筑工程 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948403.htm
福建南平市金叶贸易服务有限公司2020年有机肥委托加工原辅料（钙镁磷肥）采购项目中标候选人公示 | 2020.03.02 | 福建南平市金叶贸易服务有限公司 | 福建环闽工程造价咨询有限公司中标公告 | 福建 | 货物/基础化学品及相关产品/化学原料及化学制品/化学肥料 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948150.htm
北二路道路建设改造和东营河水环境综合治理工程造价咨询服务中标公告 | 2020.03.02 | 东营市住房和城乡建设管理局,东营市住房和城乡建设管理局,东营市住房和城乡建设管理局,东营市住房和城乡建设管理局,东营市住房和城乡建设管理局,东营市住房和城乡建设管理局,东营市住房和城乡建设管理局 | 山东大洋招标有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948117.htm
甘肃省兽医局甘肃省畜牧兽医局2020年全省强制免疫动物疫病疫苗采购项目中标公告 | 2020.03.02 | 甘肃省兽医局 | 甘肃省招标中心有限公司中标公告 | 甘肃 | 货物/医药品/兽用药品/兽用疫苗 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948108.htm
岷县教育局2019-2021学年度学生营养餐牛奶、面包、蛋糕、蔬菜饼干配送项目中标公告 | 2020.03.02 | 岷县教育局 | 甘肃鑫常青项目管理咨询有限公司中标公告 | 甘肃 | 货物 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948116.htm
淄博市公安局交通警察支队物业管理服务单位采购项目中标公告 | 2020.03.02 | 淄博市公安局交通警察支队 | 淄博聚昌建设项目管理有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948122.htm
福建省长乐第一中学室内、外攀岩采购项目中标公告 | 2020.03.02 | 福建省长乐第一中学 | 福建国诚招标有限公司中标公告 | 福建 | 货物/专用设备/体育设备/健身设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948300.htm
景谷傣族彝族自治县永平镇中心卫生院医药品一年采购量（二次）E包（口腔耗材）流标公示 | 2020.03.02 | 景谷傣族彝族自治县永平镇中心卫生院 | 云南昭孔方工程项目管理有限公司中标公告 | 云南 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948084.htm
利津县盐窝镇新建村村民委员会东营市利津县新建村西北污染场地清理项目中标公告 | 2020.03.02 | 利津县盐窝镇新建村村民委员会 | 山东金正工程项目管理有限公司中标公告 | 山东 | 服务/环境服务/危险废物治理服务/矿物油废弃物治理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948071.htm
饶平县人民检察院饶平县人民检察院新看守所远程提审室建设项目的成交公告 | 2020.03.02 | 饶平县人民检察院 | 潮州市正得项目管理咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948081.htm
厦门公物-公开招标-GW2020-SH010-食堂食材供应-中标公告 | 2020.03.02 | 福建省同安第一中学 | 厦门市公物采购招投标有限公司中标公告 | 福建 | 货物/食品、饮料和烟草原料/食品及加工盐/其他食品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948257.htm
北京市房山区水务局北京市房山区农村污水治理工程（处理站二片区）PPP项目中标公告 | 2020.03.02 | 北京市房山区水务局 | 国信招标集团股份有限公司中标公告 | 北京 | PPP | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948043.htm
云之龙招标集团有限公司兴业县辖区内国道、省道、县道开展购买第三方清洁保洁服务采购YLZC2019-G3-71447-001-GXYL重中标结果公告 | 2020.03.02 | 兴业县“美丽兴业”乡村建设领导小组办公室 | 云之龙招标集团有限公司中标公告 | 广西 | 货物/办公消耗用品及类似物品/清洁用品/其他清洁用具 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948032.htm
广西国兴项目管理有限公司博白县2018-2019年优质粮食工程“中国好粮油”行动示范工程推广优质稻种植服务项目（项目编号：YLZC2020-G3-60096-GXGX)中标公告 | 2020.03.02 | 博白县发展和改革局 | 广西国兴项目管理有限公司中标公告 | 广西 | 服务/农林牧副渔服务/农业服务/其他农业服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948050.htm
阳江海警局涉案财物定点看管项目（二次）中标公告 | 2020.03.02 | 阳江海警局 | 广州高新工程顾问有限公司中标公告 | 广东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948255.htm
广东省会城监狱“十二五”项目基本配套（驻监武警设施）购置项目--生活热水设备采购中标公告 | 2020.03.02 | 广东省会城监狱 | 肇庆德力招标代理有限公司中标公告 | 广东 | 货物/通用设备/电气设备/生活用电器/热水器 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948256.htm
福建省数字福建云计算运营有限公司2019年IT基础设施采购（第二批）项目中标公告 | 2020.03.02 | 福建省数字福建云计算运营有限公司 | 福建省天海招标有限公司中标公告 | 福建 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948258.htm
北京市房山区水务局北京市房山区农村污水治理工程（处理站一片区）PPP项目中标公告 | 2020.03.02 | 北京市房山区水务局 | 国信招标集团股份有限公司中标公告 | 北京 | PPP | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948027.htm
景谷傣族彝族自治县永平镇中心卫生院医药品一年采购量（二次）D包（DR胶片耗材）流标公示 | 2020.03.02 | 景谷傣族彝族自治县永平镇中心卫生院 | 云南昭孔方工程项目管理有限公司中标公告 | 云南 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948033.htm
三角镇全镇路灯维护项目中标公告 | 2020.03.02 | 中山市三角镇城乡建设服务中心 | 广州市房实建设工程监理有限公司中山分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948048.htm
广西建标建设工程咨询有限责任公司县级领导担任河长的九洲江流域河库管理范围划定、水域岸线管理与保护规划服务中标候选人公示 | 2020.03.02 | 陆川县水利局 | 广西建标建设工程咨询有限责任公司中标公告 | 广西 | 服务/专业技术服务/测绘服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948040.htm
汕头市环境卫生事务中心雷打石生活垃圾卫生填埋场垃圾渗沥液处理市场化运作服务的中标、成交公告 | 2020.03.02 | 汕头市环境卫生事务中心 | 汕头市成发咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948002.htm
景谷傣族彝族自治县永平镇中心卫生院医药品一年采购量（二次）C包（检验试剂及耗材）流标公示 | 2020.03.02 | 景谷傣族彝族自治县永平镇中心卫生院 | 云南昭孔方工程项目管理有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947970.htm
茂南区金塘镇区污水排放建设工程（四期）（项目编号：GDJC-ZFCG2020-007）的成交公告 | 2020.03.02 | 茂名市茂南区金塘镇人民政府 | 广东建川工程管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947959.htm
云之龙招标集团有限公司化生学院工程中心基础化学实验室设备采购GXZC2019-G1-001513-YZLZ中标结果公告 | 2020.03.02 | 桂林理工大学 | 云之龙招标集团有限公司中标公告 | 广西 | 货物/其他货物/其他不另分类的物品 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947945.htm
中国音乐学院向基础教育倾斜-北京高等学校社会力量参与小学体育美育发展专项经费（20）项目-“校园文化建设费”中标公告 | 2020.03.02 | 中国音乐学院 | 新华招标有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947951.htm
福建师范大学福清分校学生宿舍楼管服务采购项目中标公告 | 2020.03.02 | 福建师范大学福清分校 | 福建国诚招标有限公司中标公告 | 福建 | 服务/房地产服务/物业管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948135.htm
中国音乐学院向基础教育倾斜-北京高等学校社会力量参与小学体育美育发展专项经费（20）项目-教学和实践活动的音乐制作费”中标公告 | 2020.03.02 | 中国音乐学院 | 新华招标有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947953.htm
乌江古村落保护与旅游扶贫开发项目指挥部采购酒店家具（一标段）中标（成交）公告 | 2020.03.02 | 遵义市播州区长江扶贫旅游开发有限公司 | 重庆鸿森工程项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947901.htm
乌江古村落保护与旅游扶贫开发项目指挥部采购酒店家具（二标段）中标（成交）公告 | 2020.03.02 | 遵义市播州区长江扶贫旅游开发有限公司 | 重庆鸿森工程项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947900.htm
阳山县公安局专用设备采购项目(采购项目编号：441823-202001-117001-0009)中标公告 | 2020.03.02 | 阳山县公安局 | 清远市弘粤咨询服务有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947873.htm
乌江古村落保护与旅游扶贫开发项目指挥部采购酒店家具（三标段）中标（成交）公告 | 2020.03.02 | 遵义市播州区长江扶贫旅游开发有限公司 | 重庆鸿森工程项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947883.htm
中国国际经济技术交流中心援外物资管理系统二期项目中标公告 | 2020.03.02 | 中国国际经济技术交流中心 | 中招国际招标有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/zygg/zbgg/202003/t20200302_13947910.htm
贵州省政务安全邮箱推广应用（三次）中标（成交）公告 | 2020.03.02 | 贵州省大数据发展管理局 | 贵州众智恒诚招标咨询有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947872.htm
2018年度地质灾害治理项目（2018年延庆区千家店镇河南村崩塌地质灾害治理项目）中标公告 | 2020.03.02 | 北京市规划和自然资源委员会延庆分局 | 中钢招标有限责任公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947960.htm
罗源县公安局办公设备采购项目结果公告(包2) | 2020.03.02 | 罗源县公安局 | 福建华晨项目管理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947897.htm
北京朝阳医院2020年医疗责任保险项目(第二次)中标公告 | 2020.03.02 | 首都医科大学附属北京朝阳医院 | 中招国际招标有限公司中标公告 | 北京 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947867.htm
蕉岭县人民医院医疗设备采购项目的中标结果公告 | 2020.03.02 | 蕉岭县人民医院 | 广东意达招标采购有限公司中标公告 | 广东 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947836.htm
巨野一中自行车场膜结构遮雨（阳）棚采购及安装项目中标公告 | 2020.03.02 | 菏泽市巨野县住房和城乡建设局(本级) | 法正项目管理集团有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947800.htm
莆田市自来水有限公司次氯酸钠发生器采购项目中标公告 | 2020.03.02 | 莆田市自来水有限公司 | 福建榕卫招标有限公司中标公告 | 福建 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13948060.htm
贵阳市第三人民医院一年保洁服务项目中标（成交）公告 | 2020.03.02 | 贵阳市第三人民医院 | 四川亚兴建设工程项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947799.htm
2020年黄山馆乡村振兴示范项目邹家村及沿线绿化工程中标公告 | 2020.03.02 | 龙口市黄山馆镇人民政府 | 山东省联成工程咨询有限公司龙口分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947798.htm
2020年黄山馆乡村振兴示范项目1号路节点绿化工程中标公告 | 2020.03.02 | 龙口市黄山馆镇人民政府 | 山东省联成工程咨询有限公司龙口分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947758.htm
广西同泽工程项目管理股份有限公司关于桂林电子科技大学花江校区F区学生宿舍组团、教学楼及食堂电力增容工程【项目招标编号：GXZC2019-G2-000544-GXTZ】中标结果公告 | 2020.03.02 | 桂林电子科技大学 | 广西同泽工程项目管理股份有限公司中标公告 | 广西 | 工程/专业施工/其他专业施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947978.htm
七甲镇驻地污水处理设备采购安装中标公告 | 2020.03.02 | 龙口市七甲镇人民政府 | 山东建源项目管理有限公司龙口分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947732.htm
单场系统运行维护项目成交公告 | 2020.03.02 | 广东省体育彩票中心 | 广东有德招标采购有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947731.htm
厦门中实-公开招标-2019-ZS2698-危险废物装车服务采购-中标候选人公示 | 2020.03.02 | 厦门晖鸿环境资源科技有限公司 | 厦门市中实采购招标有限公司中标公告 | 福建 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202003/t20200302_13947725.htm
